ID,everypolitician
278da915-76c1-4f9e-8a82-18ef02e64fea,10fdca28-0ac2-486a-ac61-bdf0eee59baf
1462fb20-8afe-45f2-a247-54f4eacb9240,48e07428-aff9-4cf1-ad51-29490b85d907
2aa6e39a-7bc2-4df1-9cd8-0dbc267fa4ce,48e07428-aff9-4cf1-ad51-29490b85d907
6cdefad5-5885-40f4-a020-fd0765070956,48e07428-aff9-4cf1-ad51-29490b85d907
217eb11e-8bec-4d96-8c25-17ae53200b5d,48e07428-aff9-4cf1-ad51-29490b85d907
8cab09e6-716f-42f3-9d21-deae94eee02f,48e07428-aff9-4cf1-ad51-29490b85d907
3ff7cae3-e267-4bf8-a29f-8aea6dd35b33,48e07428-aff9-4cf1-ad51-29490b85d907
400cb9f7-114b-4d5f-8546-a79592dc51a1,48e07428-aff9-4cf1-ad51-29490b85d907
16e06b4c-db08-485e-ab8a-abd26675d746,4bee9459-4d49-4453-a70d-1e58446856ea
f33e920a-2506-438a-8a5f-d263bfa26cdc,4bee9459-4d49-4453-a70d-1e58446856ea
f3fb4157-cd14-4527-befa-7b31a26c1fde,d3edcb30-9f02-49b2-96f0-7864e3e41282
b5a28bf2-6c8d-4a76-90c2-95d9536734e6,d3edcb30-9f02-49b2-96f0-7864e3e41282
0b54dfcc-73de-49a5-afc2-1cd878564e14,d3edcb30-9f02-49b2-96f0-7864e3e41282
6589060b-0452-4eb9-bd3c-15673377c5cf,#N/A
85562970-7550-4ca9-9f64-220d241f29e7,#N/A
b3f85efe-1dd7-4396-8613-0add9368b55f,61e6b604-8021-4f23-96fe-39002f901c55
62ceb554-5413-4d2e-b7d3-4776eb3db902,61e6b604-8021-4f23-96fe-39002f901c55
1738519a-0bab-46b2-8514-a75e8917b421,#N/A
3725d0df-60ac-4cc1-a4f2-5fe0103ce44a,589f495d-4efb-4039-8045-1ec41831161e
2746e77e-9d1b-4874-a3aa-91a7db92f7d2,589f495d-4efb-4039-8045-1ec41831161e
c675a381-6bc3-4466-9834-395a417d53fb,589f495d-4efb-4039-8045-1ec41831161e
46782244-d1e7-4044-a68c-0f50edacbb62,589f495d-4efb-4039-8045-1ec41831161e
ab8a060e-13de-4b29-8aba-f4bc56661922,bfe11056-33a1-494c-b4c8-56752da34798
2259eb45-2889-44a7-b9ee-2e5ff3de7ead,bfe11056-33a1-494c-b4c8-56752da34798
39a9fe75-3464-4e6e-b10d-d0e32ca21b13,#N/A
a68b624c-83d4-4d4b-8d4e-3a5f2c0b633f,#N/A
04659157-5c70-4883-8d95-0560e39386e7,be03bd61-dbe5-46ed-8423-4a2b7606bcb9
7e5afc45-9c2e-4d34-9d89-34efc2053d97,dad0f455-74c5-4db9-a33a-2bb51e4b5641
5d7d0772-1a0f-4cc0-8b8f-b51adef495ce,dad0f455-74c5-4db9-a33a-2bb51e4b5641
bd9c5dde-cd39-492b-9d6f-94b5b378bd31,4d402af3-b527-45fb-bb86-b8626430b7b8
c86797a9-e583-4f31-ba5e-22a291c36e19,4d402af3-b527-45fb-bb86-b8626430b7b8
3847b180-c04a-49ff-bd65-d9d44773c62d,#N/A
5c0a33f3-c8d9-4d72-9171-088541eea77f,c314f622-8e4b-406d-af4d-9b5bd2bb5668
5bd19103-56de-410b-a548-a78853b8f027,c314f622-8e4b-406d-af4d-9b5bd2bb5668
5f9767a2-9ee4-4ccd-ac0f-d1e44cb37fee,f0939a64-c8f0-4cc2-9e69-4613c769551a
ad5f5282-7201-42e8-955e-4903dbbc9784,f0939a64-c8f0-4cc2-9e69-4613c769551a
a580d292-dd00-4802-872a-82cceb506018,f0939a64-c8f0-4cc2-9e69-4613c769551a
51854a6a-174e-4b4f-91bb-21aeb0e211ec,f0939a64-c8f0-4cc2-9e69-4613c769551a
a9be7425-be05-4600-8822-460b5bac4d28,554fcd41-a1b7-4235-9d42-75390e951955
2afdf2af-3b7c-4000-943c-efd2a9ff3991,d322deb0-356e-49c5-b8ca-621691a0590a
7f153b70-9550-4590-9c9e-6633bde76ffb,c2744a16-c599-473e-a07e-a629df306ce2
6189ddc4-0fc9-4fed-801b-debe4ceb9be6,c2744a16-c599-473e-a07e-a629df306ce2
b3104f5e-cb27-4907-808e-ab75e78a0ef2,a50a275a-302c-44f8-9585-a53833b23e7d
c6c2f27c-1aa6-4464-a738-d912c5da8b9d,a50a275a-302c-44f8-9585-a53833b23e7d
be427a09-5d37-47ff-8c97-8caae6dca72c,a50a275a-302c-44f8-9585-a53833b23e7d
5b6f4408-f935-4dca-a941-02ca12b35ca2,#N/A
568995fe-ee9d-4575-b4e9-900d44e97412,cbb22f79-4996-481f-ab19-425767c88a4f
e75a00c5-edc3-4890-9ffc-b8f68daad99c,#N/A
d83a5369-8a28-4b3a-a52e-b08bd8701ca2,#N/A
1cf33aa3-20c8-4f49-b2c3-41d02512e12a,c721d05c-2b1c-455d-814c-ae504cd3ca8d
f2aa2a2d-239d-448d-b2cd-832cf1dae21b,c721d05c-2b1c-455d-814c-ae504cd3ca8d
cc6abc22-1e60-4a32-b47d-bf6075c62888,c721d05c-2b1c-455d-814c-ae504cd3ca8d
ade2da5c-2d7f-4ed7-8dfa-5e44b1bbdadf,c721d05c-2b1c-455d-814c-ae504cd3ca8d
dead3d02-6137-4a0a-8e27-a06b5c48ddf2,c721d05c-2b1c-455d-814c-ae504cd3ca8d
f3d9b102-df5d-4a53-966b-3f1831ab6f98,c721d05c-2b1c-455d-814c-ae504cd3ca8d
7fb5e345-2f34-40fd-a6cd-a08528ecb0de,c721d05c-2b1c-455d-814c-ae504cd3ca8d
0c10a735-9b8b-46a7-9641-53660eed88b9,c721d05c-2b1c-455d-814c-ae504cd3ca8d
393e6477-1e04-4890-92d4-d4658eb352b0,aca29423-e8c5-4cb6-aec4-82e161a71f94
68693065-a8e4-46e6-a792-10bdc81b60e6,#N/A
4b716791-7bbc-474a-a253-d8b6cba33a09,#N/A
fb89c133-42e6-4826-9836-73770e418ffc,9a36f89e-2430-46fc-8929-4a8401691286
aead4305-85e9-4baa-8fc1-b4788f5a1c46,9a36f89e-2430-46fc-8929-4a8401691286
c0989ce9-8700-4d4c-90a4-a38a6bd04506,9a36f89e-2430-46fc-8929-4a8401691286
d60f4b0b-c86d-4a56-9cfe-1dbab722a5e9,#N/A
23cef651-00ab-45f6-9132-f2e896b964a1,c72c9887-92f5-46c6-8d69-6210493213eb
fcbce81c-6249-4a48-b03d-dd044c08bb9c,c72c9887-92f5-46c6-8d69-6210493213eb
a4d665c5-5224-466d-b1b6-8ddf77dc0d6d,c72c9887-92f5-46c6-8d69-6210493213eb
0c4cad56-54b0-41f0-887e-085023c43b78,0f316d11-27f5-4dd9-b94c-94f1d36a58bc
f84a86a1-5a6a-44c4-bb20-18cef2c3c8f1,0f316d11-27f5-4dd9-b94c-94f1d36a58bc
dbb64181-fbfc-4077-8cdd-e3dee1aafbaa,0f316d11-27f5-4dd9-b94c-94f1d36a58bc
4f97c5cc-c918-4161-b6ba-5c3cf8cb6df4,0f316d11-27f5-4dd9-b94c-94f1d36a58bc
af7c24c0-f54c-4c82-8af2-0bf187014d6b,0f316d11-27f5-4dd9-b94c-94f1d36a58bc
05d7374e-5cf0-4668-b0b2-fbeb5e331782,0f316d11-27f5-4dd9-b94c-94f1d36a58bc
36e790d1-1b0e-4a57-b050-0bc32497eaa9,28cc5a9d-e522-4c02-87d1-2213f80d5655
f48f7528-c48c-4ba9-8711-b1795bfecc83,28cc5a9d-e522-4c02-87d1-2213f80d5655
715c35a1-2f7a-41f9-b189-16d7c1d621b4,#N/A
77aa6183-28be-4c5d-a3e9-b5a2ae403f02,#N/A
bfbc54b0-00b1-4a57-96c4-792d8f69de59,a0d09ab6-6229-4ac9-a822-23b19d194c0f
40bd8eae-63d0-4db2-8832-1e1a22784ad4,77c9d15f-98c7-45b4-89a8-6f21ab07157d
8dc1a1b8-074a-4fe0-9fc9-cf7acf2b83d4,77c9d15f-98c7-45b4-89a8-6f21ab07157d
cbb77e58-702d-43fa-beb7-5b5d733ba9fa,77c9d15f-98c7-45b4-89a8-6f21ab07157d
a99f89e5-82c5-4bbe-9056-9974691007b8,77c9d15f-98c7-45b4-89a8-6f21ab07157d
c873b75a-a49e-4ea2-994d-e4cadc7bce5d,77c9d15f-98c7-45b4-89a8-6f21ab07157d
f8e425f1-b1f6-4b61-bd09-315e0c5da551,77c9d15f-98c7-45b4-89a8-6f21ab07157d
67fa5fd5-2745-4855-9bcf-f644608edd02,0d13e9d4-e38b-4651-9680-1d3b7951edb1
ffb1c1ec-0cc2-4c9f-b6f3-0ea6b5c68b24,0d13e9d4-e38b-4651-9680-1d3b7951edb1
f564a214-606c-45b4-899c-1b0fbccea681,0d13e9d4-e38b-4651-9680-1d3b7951edb1
5a3fb52e-fe50-427f-9389-be91e9b89cc0,0d13e9d4-e38b-4651-9680-1d3b7951edb1
2862e905-6c4f-446c-a11a-c87aada3878a,0d13e9d4-e38b-4651-9680-1d3b7951edb1
3368f275-d097-4889-944d-b11cc7a4314c,0d13e9d4-e38b-4651-9680-1d3b7951edb1
32aa3638-d40d-4a6a-b328-f01699619465,0d13e9d4-e38b-4651-9680-1d3b7951edb1
428e766d-0f4b-4be0-9f30-b9cd10a21f0c,0d13e9d4-e38b-4651-9680-1d3b7951edb1
c924a01e-17b1-4913-9114-dea97fa7382e,0d13e9d4-e38b-4651-9680-1d3b7951edb1
68f619f2-0376-4741-85e8-62b5f3360a72,d2dea901-f7ab-419e-945f-9a7544678efe
ce5a7fc2-8175-4115-9bc4-da51f381d1af,d2dea901-f7ab-419e-945f-9a7544678efe
1d9b8228-387b-4f9f-bc4f-3ef81f7efb13,d2dea901-f7ab-419e-945f-9a7544678efe
b60e33bb-0437-4eb3-b78d-c6dc31bbd33d,e549cc61-81f3-4fa9-b528-61e73d7794b9
88aca8a1-f4a9-4dac-9a3e-86fa40683688,8a7d21e4-45c5-4183-a0f3-a7457116a2d1
4eb833a3-1dbb-44d1-9e09-2c960f6d5f39,8a7d21e4-45c5-4183-a0f3-a7457116a2d1
dbfbd8b3-b6aa-45c9-a809-707e0ec79810,8a7d21e4-45c5-4183-a0f3-a7457116a2d1
0a1e43f1-da4d-4501-9c7b-f590b5688de7,1c4fb4f9-510f-4134-909d-6cbc174cfab1
94f5c9ca-1c91-4047-953c-881036112e19,#N/A
631ac479-abf7-4e42-8e46-f4bb3cda7eae,af2248ae-b73a-4dcc-9bd1-9f412d2111df
4b285f6a-bb17-426f-a0e3-2de1fa19b1d5,af2248ae-b73a-4dcc-9bd1-9f412d2111df
4beadaa6-5b43-4790-b00d-ebcbd9c8c9cb,cfaddafb-c036-455d-900e-b70c061822ec
9b7a0e53-c758-4e3f-b9bd-de907917f5c7,e7ae595e-131b-4e98-ab01-ba3437a56cfd
fa7c04da-c754-475a-8c28-f48bb4d215c7,e7ae595e-131b-4e98-ab01-ba3437a56cfd
9479b5f1-087a-4a7e-a2bd-dc1d2809905a,e7ae595e-131b-4e98-ab01-ba3437a56cfd
f0cf6684-5d28-4d62-9656-73a8bb98e1a6,#N/A
58f36e2e-5aea-4246-b0d5-f4a6e3297a1e,#N/A
a8a3247b-1f80-4c10-a24b-b5871426857b,1f96d908-7362-44de-bdf2-c6723f1925ea
70a50ccd-c9b2-4fd3-bbe2-a0057d77b8f5,1f96d908-7362-44de-bdf2-c6723f1925ea
edf4acc8-4372-4d1c-9757-eab321e8a106,1f96d908-7362-44de-bdf2-c6723f1925ea
de4daaae-bcc2-4308-891f-66a2d12af1b1,1f96d908-7362-44de-bdf2-c6723f1925ea
c88f5d29-028a-447d-86cd-036a01be6f64,3decc38c-a5c9-4e4e-bc09-5a37cc259ee4
27eabe01-3095-4fac-a568-af9e885fc630,3decc38c-a5c9-4e4e-bc09-5a37cc259ee4
c295357c-5402-4953-9bbe-7ecd896e3946,c09386a3-5715-4bc8-9850-7344e2d6be0b
3b0c6739-07fe-4635-93b5-4c87a999b2fb,c09386a3-5715-4bc8-9850-7344e2d6be0b
5fe15eee-a49c-4a7b-b426-4e627046cb4f,c09386a3-5715-4bc8-9850-7344e2d6be0b
0056ad76-c2b2-4f3e-9cae-97a1bb0ddc3a,a590aa6e-215e-473d-80af-f0f048ac109b
852822c0-7175-49d5-8a16-bf2f30971c74,a590aa6e-215e-473d-80af-f0f048ac109b
1714cddb-d543-4d1d-9561-9c698c56f779,a590aa6e-215e-473d-80af-f0f048ac109b
45e5eb91-69b6-4fac-b6d9-ae2cec788b52,a590aa6e-215e-473d-80af-f0f048ac109b
6d8c3fe8-6fcb-423e-9ecc-4361c5deaf84,a590aa6e-215e-473d-80af-f0f048ac109b
53b9eeb9-8eb1-44ba-9775-ac4eb18dac9b,a590aa6e-215e-473d-80af-f0f048ac109b
53a26b62-7e63-47d9-9ac5-3054901b504b,a590aa6e-215e-473d-80af-f0f048ac109b
ab6a66bb-5883-4ddb-8c04-3853e2cf9c5d,a590aa6e-215e-473d-80af-f0f048ac109b
104e01fb-fb84-43d2-9232-fd1223123417,8ab6a9ba-4ba2-4695-ba20-4064a839c0d7
2df3eb44-0ad5-419e-9f42-fcb518deda03,143e9107-f2b6-4c8a-b51c-4b47647d4ef4
2ebe722c-5db4-4528-97d3-884546790177,143e9107-f2b6-4c8a-b51c-4b47647d4ef4
7b9b8ecc-80ce-42b3-a4c1-d37483a94819,143e9107-f2b6-4c8a-b51c-4b47647d4ef4
27fd2da7-bcd0-4d57-bcec-44b018d8334a,57de72bd-1c1f-45f2-a00e-8d8767423bdf
6236f268-1944-4a74-9d3b-cb5beae0a1e7,57de72bd-1c1f-45f2-a00e-8d8767423bdf
349f9ce3-e2a2-4f8c-b32b-7b2efdd18d7c,57de72bd-1c1f-45f2-a00e-8d8767423bdf
697a8aa1-29fc-4a70-b4b8-ecda6865636b,57de72bd-1c1f-45f2-a00e-8d8767423bdf
c66cbae9-303b-429d-b01d-af261d0a41f8,1c4fb4f9-510f-4134-909d-6cbc174cfab1
e5355396-85cd-4683-82f8-c7ba9cb8849e,8cc4409c-3fcb-494e-a270-57cf95d6673f
0afc4363-b1dd-4799-89f0-a9ac0cfb798c,db9c7390-3ba5-4476-9315-14c693b48c99
2c8be1ca-a216-43b5-ba5a-996bc17bd646,db9c7390-3ba5-4476-9315-14c693b48c99
2931817e-aaa2-42a7-bbcd-af700dfdeffd,db9c7390-3ba5-4476-9315-14c693b48c99
2b2a0572-7747-413f-83b4-c12f7e41e81c,db9c7390-3ba5-4476-9315-14c693b48c99
f24b1c4f-4656-4b14-9823-04ca3f4d63bc,db9c7390-3ba5-4476-9315-14c693b48c99
d5094259-db2b-4d84-99c6-091af2c80344,45e9b82d-1955-44d7-b0b2-f8e081e7d5c8
66abfa4e-4abe-4d75-bd13-9c32baa1d3c3,8ca982a7-9def-41e7-92b9-c81a650032ed
6d30fb36-1a84-4052-86d3-d326238fc241,8ca982a7-9def-41e7-92b9-c81a650032ed
1b22a2b9-bb1c-4336-83f0-4a2b8cc94962,8ca982a7-9def-41e7-92b9-c81a650032ed
1f7d3485-4a9f-4640-8789-99288511e6f9,8ca982a7-9def-41e7-92b9-c81a650032ed
db05a1ad-8adc-400a-aa0b-29d9a5548e28,8ca982a7-9def-41e7-92b9-c81a650032ed
501b30ae-b0af-43c0-8359-aff37c6274ce,aca29423-e8c5-4cb6-aec4-82e161a71f94
8056f3bc-e20a-4abb-99c0-894c366fc1c4,e9c5d397-5fcf-442c-b27b-cf9d9791ccf1
c2bf7edd-e100-44f0-bd12-f1eec5c27a1b,a94952c5-d69c-45af-b8b3-c45d15e155d5
7ecb6c10-f6cf-4532-bc50-28c4baa4adc3,a94952c5-d69c-45af-b8b3-c45d15e155d5
03e5b4db-e065-401e-8bd4-5eab2aa99a45,a94952c5-d69c-45af-b8b3-c45d15e155d5
f8798fe3-a1c5-41d5-b876-ed83f6b7c63e,a94952c5-d69c-45af-b8b3-c45d15e155d5
a67bcde0-0031-443f-aa0b-e2516054f005,a94952c5-d69c-45af-b8b3-c45d15e155d5
27fd16b3-d7c6-47a1-89db-643a16514b21,8b1b407d-e95a-48c7-84fc-19a5da7878fb
b7a588f8-99f0-472a-873d-c2d2c57700de,8b1b407d-e95a-48c7-84fc-19a5da7878fb
f73b3806-b4f3-40a8-a656-1557abcb558c,8b1b407d-e95a-48c7-84fc-19a5da7878fb
a7acf0cc-e9f1-4d1b-a277-8db5843983b2,8b1b407d-e95a-48c7-84fc-19a5da7878fb
5b47ae80-ddb0-4db0-a277-1abdd060f266,820b2bb6-9f45-4ef5-b53d-8edd6bc1c99c
0a4846f0-6212-4aa0-ac49-cc0d00417b69,820b2bb6-9f45-4ef5-b53d-8edd6bc1c99c
c823c8bd-0993-4283-bc75-5205f08234ae,820b2bb6-9f45-4ef5-b53d-8edd6bc1c99c
96dd936b-c1b3-472c-8fb7-144b9c3c9bc5,820b2bb6-9f45-4ef5-b53d-8edd6bc1c99c
3e23231d-4b6b-487e-a41f-f0a93cd88587,c0874f9a-4f2b-4d1e-b6fa-520319602352
5ba79d72-28d0-490d-8630-cb557c4aca53,8aa2b88a-1beb-456f-b946-397120756a6e
95cf3649-b1e8-4a5a-9445-dd9d29e8969f,8aa2b88a-1beb-456f-b946-397120756a6e
929dbac9-318d-47cf-93f3-17b6b1ef6dc6,8aa2b88a-1beb-456f-b946-397120756a6e
ba06dd43-e927-4fcf-9027-07cd23a68612,8aa2b88a-1beb-456f-b946-397120756a6e
8190b32e-a000-4cc1-aac1-be0eba314df4,2b90bed6-db37-4ed4-b879-a4096e9dbc1d
e60159ae-ec77-4d5e-a023-63765928b48b,#N/A
6c878935-ddc1-458c-9d5d-2616f8aa7a6e,#N/A
3f1eb7c9-33b9-452b-83c7-31457f5919f4,#N/A
98d81f22-b8fb-4d56-9806-21771218c9cc,#N/A
8324fbbe-231e-4e1f-8f0d-653eecba58fa,#N/A
0dfeb10a-b429-4dfd-b122-df5f48ffe1b8,#N/A
7a5570ee-d47c-4eee-84e4-b8c1d339450e,#N/A
b1a98ee6-c359-43ea-bb5e-63ee5caa46ad,#N/A
b04ab35f-7d6d-4e55-91ba-b2c5d81ea377,#N/A
37959638-8869-43bf-b675-c965eb6f998a,#N/A
78fd3403-14c9-4478-9302-369da0199542,#N/A
8436e261-6d67-4968-bd8a-c792dae97fc5,#N/A
da042af2-2b14-48ff-8626-a90e0fb0e8a9,#N/A
6e1f1f67-709b-4d83-bebd-ce707beca59f,#N/A
b6e6ed86-c6cd-417c-975c-db59a4960350,#N/A
f27f7518-1dc6-49e0-abf9-2ef190f3dcb3,#N/A
aa60505e-ff20-4f53-a37a-3315a3e23569,#N/A
dc4df3c8-117b-4941-9a02-fcc87ee9c6c1,#N/A
29f1b444-4153-4a76-a877-c4255f9bef09,#N/A
33be15cc-314e-4403-9f63-61a5bca67e38,#N/A
c1ea2c43-c604-44ad-9af8-b43a108aab0d,#N/A
f9b62cb9-b508-40d8-82cf-12789bcb1aa2,#N/A
